"","county","0","20","40","60","80","100"
"55","California_San Luis Obispo",NA,NA,NA,NA,NA,NA
"56","California_San Mateo",NA,NA,NA,NA,NA,NA
"57","California_Santa Barbara",NA,NA,NA,NA,NA,NA
"58","California_Santa Clara",NA,NA,NA,NA,NA,NA
"59","California_Santa Cruz",NA,NA,NA,NA,NA,NA
"60","California_Shasta",NA,NA,NA,NA,NA,NA
"61","California_Sierra",NA,NA,NA,NA,NA,NA
"62","California_Siskiyou",NA,NA,NA,NA,NA,NA
"63","California_Solano",NA,NA,NA,NA,NA,NA
"64","California_Sonoma",NA,NA,NA,NA,NA,NA
"65","California_Stanislaus",NA,NA,NA,NA,NA,NA
"66","California_Sutter",NA,NA,NA,NA,NA,NA
"67","California_Tehama",NA,NA,NA,NA,NA,NA
"68","California_Trinity",NA,NA,NA,NA,NA,NA
"69","California_Tulare",NA,NA,NA,NA,NA,NA
"70","California_Tuolumne",NA,NA,NA,NA,NA,NA
"71","California_Ventura",NA,NA,NA,NA,NA,NA
"72","California_Yolo",NA,NA,NA,NA,NA,NA
"73","California_Yuba",NA,NA,NA,NA,NA,NA
"74","Colorado_Adams",NA,NA,NA,NA,NA,NA
"75","Colorado_Alamosa",NA,NA,NA,NA,NA,NA
"76","Colorado_Arapahoe",NA,NA,NA,NA,NA,NA
"77","Colorado_Archuleta",NA,NA,NA,NA,NA,NA
"78","Colorado_Baca",NA,NA,NA,NA,NA,NA
"79","Colorado_Bent",NA,NA,NA,NA,NA,NA
"80","Colorado_Boulder",NA,NA,NA,NA,NA,NA
"81","Colorado_Broomfield",NA,NA,NA,NA,NA,NA
"82","Colorado_Chaffee",NA,NA,NA,NA,NA,NA
"83","Colorado_Cheyenne",NA,NA,NA,NA,NA,NA
"84","Colorado_Clear Creek",NA,NA,NA,NA,NA,NA
"85","Colorado_Conejos",NA,NA,NA,NA,NA,NA
"86","Colorado_Costilla",NA,NA,NA,NA,NA,NA
"87","Colorado_Crowley",NA,NA,NA,NA,NA,NA
"88","Colorado_Custer",NA,NA,NA,NA,NA,NA
"89","Colorado_Delta",NA,NA,NA,NA,NA,NA
"90","Colorado_Denver",NA,NA,NA,NA,NA,NA
"91","Colorado_Dolores",NA,NA,NA,NA,NA,NA
"92","Colorado_Douglas",NA,NA,NA,NA,NA,NA
"93","Colorado_Eagle",NA,NA,NA,NA,NA,NA
"94","Colorado_El Paso",NA,NA,NA,NA,NA,NA
"95","Colorado_Elbert",NA,NA,NA,NA,NA,NA
"96","Colorado_Fremont",NA,NA,NA,NA,NA,NA
"97","Colorado_Garfield",NA,NA,NA,NA,NA,NA
"98","Colorado_Gilpin",NA,NA,NA,NA,NA,NA
"99","Colorado_Grand",NA,NA,NA,NA,NA,NA
"100","Colorado_Gunnison",NA,NA,NA,NA,NA,NA
"101","Colorado_Hinsdale",NA,NA,NA,NA,NA,NA
"102","Colorado_Huerfano",NA,NA,NA,NA,NA,NA
"103","Colorado_Jackson",NA,NA,NA,NA,NA,NA
"104","Colorado_Jefferson",NA,NA,NA,NA,NA,NA
"105","Colorado_Kiowa",NA,NA,NA,NA,NA,NA
"106","Colorado_Kit Carson",NA,NA,NA,NA,NA,NA
"107","Colorado_La Plata",NA,NA,NA,NA,NA,NA
"108","Colorado_Lake",NA,NA,NA,NA,NA,NA
"109","Colorado_Larimer",NA,NA,NA,NA,NA,NA
"110","Colorado_Las Animas",NA,NA,NA,NA,NA,NA
"111","Colorado_Lincoln",NA,NA,NA,NA,NA,NA
"112","Colorado_Logan",NA,NA,NA,NA,NA,NA
"113","Colorado_Mesa",NA,NA,NA,NA,NA,NA
"114","Colorado_Mineral",NA,NA,NA,NA,NA,NA
"115","Colorado_Moffat",NA,NA,NA,NA,NA,NA
"116","Colorado_Montezuma",NA,NA,NA,NA,NA,NA
"117","Colorado_Montrose",NA,NA,NA,NA,NA,NA
"118","Colorado_Morgan",NA,NA,NA,NA,NA,NA
"119","Colorado_Otero",NA,NA,NA,NA,NA,NA
"120","Colorado_Ouray",NA,NA,NA,NA,NA,NA
"121","Colorado_Park",NA,NA,NA,NA,NA,NA
"122","Colorado_Phillips",NA,NA,NA,NA,NA,NA
"123","Colorado_Pitkin",NA,NA,NA,NA,NA,NA
"124","Colorado_Prowers",NA,NA,NA,NA,NA,NA
"125","Colorado_Pueblo",NA,NA,NA,NA,NA,NA
"126","Colorado_Rio Blanco",NA,NA,NA,NA,NA,NA
"127","Colorado_Rio Grande",NA,NA,NA,NA,NA,NA
"128","Colorado_Routt",NA,NA,NA,NA,NA,NA
"129","Colorado_Saguache",NA,NA,NA,NA,NA,NA
"130","Colorado_San Juan",NA,NA,NA,NA,NA,NA
"131","Colorado_San Miguel",NA,NA,NA,NA,NA,NA
"132","Colorado_Sedgwick",NA,NA,NA,NA,NA,NA
"133","Colorado_Summit",NA,NA,NA,NA,NA,NA
"134","Colorado_Teller",NA,NA,NA,NA,NA,NA
"135","Colorado_Washington",NA,NA,NA,NA,NA,NA
"136","Colorado_Weld",NA,NA,NA,NA,NA,NA
"137","Colorado_Yuma",NA,NA,NA,NA,NA,NA
"138","Idaho_Ada",NA,NA,NA,NA,NA,NA
"139","Idaho_Adams",NA,NA,NA,NA,NA,NA
"140","Idaho_Bannock",NA,NA,NA,NA,NA,NA
"141","Idaho_Bear Lake",NA,NA,NA,NA,NA,NA
"142","Idaho_Benewah",NA,NA,NA,NA,NA,NA
"143","Idaho_Bingham",NA,NA,NA,NA,NA,NA
"144","Idaho_Blaine",NA,NA,NA,NA,NA,NA
"145","Idaho_Boise",NA,NA,NA,NA,NA,NA
"146","Idaho_Bonner",NA,NA,NA,NA,NA,NA
"147","Idaho_Bonneville",NA,NA,NA,NA,NA,NA
"148","Idaho_Boundary",NA,NA,NA,NA,NA,NA
"149","Idaho_Butte",NA,NA,NA,NA,NA,NA
"150","Idaho_Camas",NA,NA,NA,NA,NA,NA
"151","Idaho_Canyon",NA,NA,NA,NA,NA,NA
"152","Idaho_Caribou",NA,NA,NA,NA,NA,NA
"153","Idaho_Cassia",NA,NA,NA,NA,NA,NA
"154","Idaho_Clark",NA,NA,NA,NA,NA,NA
"155","Idaho_Clearwater",NA,NA,NA,NA,NA,NA
"156","Idaho_Custer",NA,NA,NA,NA,NA,NA
"157","Idaho_Elmore",NA,NA,NA,NA,NA,NA
"158","Idaho_Franklin",NA,NA,NA,NA,NA,NA
"159","Idaho_Fremont",NA,NA,NA,NA,NA,NA
"160","Idaho_Gem",NA,NA,NA,NA,NA,NA
"161","Idaho_Gooding",NA,NA,NA,NA,NA,NA
"162","Idaho_Idaho",NA,NA,NA,NA,NA,NA
"163","Idaho_Jefferson",NA,NA,NA,NA,NA,NA
"164","Idaho_Jerome",NA,NA,NA,NA,NA,NA
"165","Idaho_Kootenai",NA,NA,NA,NA,NA,NA
"166","Idaho_Latah",NA,NA,NA,NA,NA,NA
"167","Idaho_Lemhi",NA,NA,NA,NA,NA,NA
"168","Idaho_Lewis",NA,NA,NA,NA,NA,NA
"169","Idaho_Lincoln",NA,NA,NA,NA,NA,NA
"170","Idaho_Madison",NA,NA,NA,NA,NA,NA
"171","Idaho_Minidoka",NA,NA,NA,NA,NA,NA
"172","Idaho_Nez Perce",NA,NA,NA,NA,NA,NA
"173","Idaho_Oneida",NA,NA,NA,NA,NA,NA
"174","Idaho_Owyhee",NA,NA,NA,NA,NA,NA
"175","Idaho_Payette",NA,NA,NA,NA,NA,NA
"176","Idaho_Power",NA,NA,NA,NA,NA,NA
"177","Idaho_Shoshone",NA,NA,NA,NA,NA,NA
"178","Idaho_Teton",NA,NA,NA,NA,NA,NA
"179","Idaho_Twin Falls",NA,NA,NA,NA,NA,NA
"180","Idaho_Valley",NA,NA,NA,NA,NA,NA
"181","Idaho_Washington",NA,NA,NA,NA,NA,NA
"182","Montana_Beaverhead",NA,NA,NA,NA,NA,NA
"183","Montana_Big Horn",NA,NA,NA,NA,NA,NA
"184","Montana_Blaine",NA,NA,NA,NA,NA,NA
"185","Montana_Broadwater",NA,NA,NA,NA,NA,NA
"186","Montana_Carbon",NA,NA,NA,NA,NA,NA
"187","Montana_Carter",NA,NA,NA,NA,NA,NA
"188","Montana_Cascade",NA,NA,NA,NA,NA,NA
"189","Montana_Chouteau",NA,NA,NA,NA,NA,NA
"190","Montana_Custer",NA,NA,NA,NA,NA,NA
"191","Montana_Daniels",NA,NA,NA,NA,NA,NA
"192","Montana_Dawson",NA,NA,NA,NA,NA,NA
"193","Montana_Deer Lodge",NA,NA,NA,NA,NA,NA
"194","Montana_Fallon",NA,NA,NA,NA,NA,NA
"195","Montana_Fergus",NA,NA,NA,NA,NA,NA
"196","Montana_Flathead",NA,NA,NA,NA,NA,NA
"197","Montana_Gallatin",NA,NA,NA,NA,NA,NA
"198","Montana_Garfield",NA,NA,NA,NA,NA,NA
"199","Montana_Glacier",NA,NA,NA,NA,NA,NA
"200","Montana_Golden Valley",NA,NA,NA,NA,NA,NA
"201","Montana_Granite",NA,NA,NA,NA,NA,NA
"202","Montana_Hill",NA,NA,NA,NA,NA,NA
"203","Montana_Jefferson",NA,NA,NA,NA,NA,NA
"204","Montana_Judith Basin",NA,NA,NA,NA,NA,NA
"205","Montana_Lake",NA,NA,NA,NA,NA,NA
"206","Montana_Lewis and Clark",NA,NA,NA,NA,NA,NA
"207","Montana_Liberty",NA,NA,NA,NA,NA,NA
"208","Montana_Lincoln",NA,NA,NA,NA,NA,NA
"209","Montana_Madison",NA,NA,NA,NA,NA,NA
"210","Montana_McCone",NA,NA,NA,NA,NA,NA
"211","Montana_Meagher",NA,NA,NA,NA,NA,NA
"212","Montana_Mineral",NA,NA,NA,NA,NA,NA
"213","Montana_Missoula",NA,NA,NA,NA,NA,NA
"214","Montana_Musselshell",NA,NA,NA,NA,NA,NA
"215","Montana_Park",NA,NA,NA,NA,NA,NA
"216","Montana_Petroleum",NA,NA,NA,NA,NA,NA
"217","Montana_Phillips",NA,NA,NA,NA,NA,NA
"218","Montana_Pondera",NA,NA,NA,NA,NA,NA
"219","Montana_Powder River",NA,NA,NA,NA,NA,NA
"220","Montana_Powell",NA,NA,NA,NA,NA,NA
"221","Montana_Prairie",NA,NA,NA,NA,NA,NA
"222","Montana_Ravalli",NA,NA,NA,NA,NA,NA
"223","Montana_Richland",NA,NA,NA,NA,NA,NA
"224","Montana_Roosevelt",NA,NA,NA,NA,NA,NA
"225","Montana_Rosebud",NA,NA,NA,NA,NA,NA
"226","Montana_Sanders",NA,NA,NA,NA,NA,NA
"227","Montana_Sheridan",NA,NA,NA,NA,NA,NA
"228","Montana_Silver Bow",NA,NA,NA,NA,NA,NA
"229","Montana_Stillwater",NA,NA,NA,NA,NA,NA
"230","Montana_Sweet Grass",NA,NA,NA,NA,NA,NA
"231","Montana_Teton",NA,NA,NA,NA,NA,NA
"232","Montana_Toole",NA,NA,NA,NA,NA,NA
"233","Montana_Treasure",NA,NA,NA,NA,NA,NA
"234","Montana_Valley",NA,NA,NA,NA,NA,NA
"235","Montana_Wheatland",NA,NA,NA,NA,NA,NA
"236","Montana_Wibaux",NA,NA,NA,NA,NA,NA
"237","Montana_Yellowstone",NA,NA,NA,NA,NA,NA
"238","Nevada_Carson  City",NA,NA,NA,NA,NA,NA
"239","Nevada_Carson City",NA,NA,NA,NA,NA,NA
"240","Nevada_Churchill",NA,NA,NA,NA,NA,NA
"241","Nevada_Clark",NA,NA,NA,NA,NA,NA
"242","Nevada_Douglas",NA,NA,NA,NA,NA,NA
"243","Nevada_Elko",NA,NA,NA,NA,NA,NA
"244","Nevada_Esmeralda",NA,NA,NA,NA,NA,NA
"245","Nevada_Eureka",NA,NA,NA,NA,NA,NA
"246","Nevada_Humboldt",NA,NA,NA,NA,NA,NA
"247","Nevada_Lander",NA,NA,NA,NA,NA,NA
"248","Nevada_Lincoln",NA,NA,NA,NA,NA,NA
"249","Nevada_Lyon",NA,NA,NA,NA,NA,NA
"250","Nevada_Mineral",NA,NA,NA,NA,NA,NA
"251","Nevada_Nye",NA,NA,NA,NA,NA,NA
"252","Nevada_Pershing",NA,NA,NA,NA,NA,NA
"253","Nevada_Storey",NA,NA,NA,NA,NA,NA
"254","Nevada_Washoe",NA,NA,NA,NA,NA,NA
"255","Nevada_White Pine",NA,NA,NA,NA,NA,NA
"256","New Mexico_Bernalillo",NA,NA,NA,NA,NA,NA
"257","New Mexico_Catron",NA,NA,NA,NA,NA,NA
"258","New Mexico_Chaves",NA,NA,NA,NA,NA,NA
"259","New Mexico_Cibola",NA,NA,NA,NA,NA,NA
"260","New Mexico_Colfax",NA,NA,NA,NA,NA,NA
"261","New Mexico_Curry",NA,NA,NA,NA,NA,NA
"262","New Mexico_De Baca",NA,NA,NA,NA,NA,NA
"263","New Mexico_Dona Ana",NA,NA,NA,NA,NA,NA
"264","New Mexico_Eddy",NA,NA,NA,NA,NA,NA
"265","New Mexico_Grant",NA,NA,NA,NA,NA,NA
"266","New Mexico_Guadalupe",NA,NA,NA,NA,NA,NA
"267","New Mexico_Harding",NA,NA,NA,NA,NA,NA
"268","New Mexico_Hidalgo",NA,NA,NA,NA,NA,NA
"269","New Mexico_Lea",NA,NA,NA,NA,NA,NA
"270","New Mexico_Lincoln",NA,NA,NA,NA,NA,NA
"271","New Mexico_Los Alamos",NA,NA,NA,NA,NA,NA
"272","New Mexico_Luna",NA,NA,NA,NA,NA,NA
"273","New Mexico_McKinley",NA,NA,NA,NA,NA,NA
"274","New Mexico_Mora",NA,NA,NA,NA,NA,NA
"275","New Mexico_Otero",NA,NA,NA,NA,NA,NA
"276","New Mexico_Quay",NA,NA,NA,NA,NA,NA
"277","New Mexico_Rio Arriba",NA,NA,NA,NA,NA,NA
"278","New Mexico_Roosevelt",NA,NA,NA,NA,NA,NA
"279","New Mexico_San Juan",NA,NA,NA,NA,NA,NA
"280","New Mexico_San Miguel",NA,NA,NA,NA,NA,NA
"281","New Mexico_Sandoval",NA,NA,NA,NA,NA,NA
"282","New Mexico_Santa Fe",NA,NA,NA,NA,NA,NA
"283","New Mexico_Sierra",NA,NA,NA,NA,NA,NA
"284","New Mexico_Socorro",NA,NA,NA,NA,NA,NA
"285","New Mexico_Taos",NA,NA,NA,NA,NA,NA
"286","New Mexico_Torrance",NA,NA,NA,NA,NA,NA
"287","New Mexico_Union",NA,NA,NA,NA,NA,NA
"288","New Mexico_Valencia",NA,NA,NA,NA,NA,NA
"289","Oregon_Baker",    15.998451,   140.396534,   264.794618,  3758.829368, 10622.500784, 17486.172200
"290","Oregon_Benton",    24.821595,    26.498373,    28.175151,   134.394556,   345.156587,   555.918619
"291","Oregon_Clackamas",NA,NA,NA,NA,NA,NA
"292","Oregon_Clatsop",NA,NA,NA,NA,NA,NA
"293","Oregon_Columbia",NA,NA,NA,NA,NA,NA
"294","Oregon_Coos",     1.382743,    16.186843,    18.873124,    20.673279,    22.480647,    26.064292
"295","Oregon_Crook",   269.763957,   382.941018,   520.877741,   628.686785,  1029.882575, 11387.607160
"296","Oregon_Curry",     3.841229,     3.894060,     4.745931,     5.349284,     5.465024,     5.662514
"297","Oregon_Deschutes",   296.506905,   425.456040,   682.012358,   937.289498,  1534.637117, 13863.101010
"298","Oregon_Douglas",    16.235794,    37.160833,    79.201058,   103.079407,   162.753906,   330.106864
"299","Oregon_Gilliam",  2404.201982,  3225.959666,  4023.795366,  4621.896326,  6126.856361,  8976.252534
"300","Oregon_Grant", 11237.667040, 13535.831124, 18700.946656, 21216.356290, 29555.393266, 47925.646210
"301","Oregon_Harney",   326.830504,  1636.920462,  1931.975564,  2397.355441,  3062.098910,114802.739500
"302","Oregon_Hood River",    16.772270,    19.453345,    21.466726,    22.144717,    23.122388,    24.249897
"303","Oregon_Jackson",  1112.570133,  1251.555748,  1733.511245,  1949.817307,  2848.084868,  7671.589922
"304","Oregon_Jefferson",   615.972305,  1142.902807,  1321.308626,  1588.808699,  2524.178665,  4237.690095
"305","Oregon_Josephine",     4.654049,    22.298918,    50.366376,    88.713093,   241.430067,   382.048715
"306","Oregon_Klamath",  2775.456607,  4370.265364,  6349.958560,  6700.684792, 11767.251164, 12867.072110
"307","Oregon_Lake",     8.867494,   101.768435,   125.913891,   133.165377,   253.534767, 47749.180020
"308","Oregon_Lane",    12.410797,    14.022945,    15.740126,    18.792472,    27.057690,   407.316071
"309","Oregon_Lincoln",    10.743703,    11.425589,    13.224102,    17.825745,    19.568567,    61.708309
"310","Oregon_Linn",NA,NA,NA,NA,NA,NA
"311","Oregon_Malheur",181620.201300,181620.201300,181620.201300,181620.201300,181620.201300,181620.201300
"312","Oregon_Marion",NA,NA,NA,NA,NA,NA
"313","Oregon_Morrow",   112.676056,   192.633144,   232.465081,   266.438587,   333.775367,   582.102519
"314","Oregon_Multnomah",NA,NA,NA,NA,NA,NA
"315","Oregon_Polk",NA,NA,NA,NA,NA,NA
"316","Oregon_Sherman",  1489.793482,  1912.741401,  2642.422290,  3007.940205,  4538.290276,  6398.783666
"317","Oregon_Tillamook",  1363.869424,  1363.869424,  1363.869424,  1363.869424,  1363.869424,  1363.869424
"318","Oregon_Umatilla",   458.041360,   835.228556,  1055.394699,  1292.076770,  1953.169035,  2862.597616
"319","Oregon_Union",   190.999164,   212.548015,   370.894677,   474.801061,   628.643310,   772.297575
"320","Oregon_Wallowa",   684.015757,   852.253191,  1843.233140,  2207.366011,  3268.564433,  4668.290177
"321","Oregon_Wasco",  3164.428680,  3745.888016,  4992.325606,  5295.742821,  7123.935213, 11395.887630
"322","Oregon_Washington",NA,NA,NA,NA,NA,NA
"323","Oregon_Wheeler",  3828.223968,  4415.034611,  5586.828223,  6752.287242,  8460.415721, 13871.995370
"324","Oregon_Yamhill",NA,NA,NA,NA,NA,NA
"325","Utah_Beaver",NA,NA,NA,NA,NA,NA
"326","Utah_Box Elder",NA,NA,NA,NA,NA,NA
"327","Utah_Cache",NA,NA,NA,NA,NA,NA
"328","Utah_Carbon",NA,NA,NA,NA,NA,NA
"329","Utah_Daggett",NA,NA,NA,NA,NA,NA
"330","Utah_Davis",NA,NA,NA,NA,NA,NA
"331","Utah_Duchesne",NA,NA,NA,NA,NA,NA
"332","Utah_Emery",NA,NA,NA,NA,NA,NA
"333","Utah_Garfield",NA,NA,NA,NA,NA,NA
"334","Utah_Grand",NA,NA,NA,NA,NA,NA
"335","Utah_Iron",NA,NA,NA,NA,NA,NA
"336","Utah_Juab",NA,NA,NA,NA,NA,NA
"337","Utah_Kane",NA,NA,NA,NA,NA,NA
"338","Utah_Millard",NA,NA,NA,NA,NA,NA
"339","Utah_Morgan",NA,NA,NA,NA,NA,NA
"340","Utah_Piute",NA,NA,NA,NA,NA,NA
"341","Utah_Rich",NA,NA,NA,NA,NA,NA
"342","Utah_Salt Lake",NA,NA,NA,NA,NA,NA
"343","Utah_San Juan",NA,NA,NA,NA,NA,NA
"344","Utah_Sanpete",NA,NA,NA,NA,NA,NA
"345","Utah_Sevier",NA,NA,NA,NA,NA,NA
"346","Utah_Summit",NA,NA,NA,NA,NA,NA
"347","Utah_Tooele",NA,NA,NA,NA,NA,NA
"348","Utah_Uintah",NA,NA,NA,NA,NA,NA
"349","Utah_Utah",NA,NA,NA,NA,NA,NA
"350","Utah_Wasatch",NA,NA,NA,NA,NA,NA
"351","Utah_Washington",NA,NA,NA,NA,NA,NA
"352","Utah_Wayne",NA,NA,NA,NA,NA,NA
"353","Utah_Weber",NA,NA,NA,NA,NA,NA
"354","Washington_Adams",    32.237266,    46.145958,    48.587367,    82.850079,    94.574599,  1066.014086
"355","Washington_Asotin",   354.133594,   553.661261,   804.062134,   907.890756,  1327.082491,  2076.455256
"356","Washington_Benton",    78.540664,   147.504827,   283.595558,   659.701345,   765.418735,  1223.610304
"357","Washington_Chelan",   261.430106,   379.034723,   803.993291,  1232.413004,  2083.092447,  3493.821422
"358","Washington_Clallam",NA,NA,NA,NA,NA,NA
"359","Washington_Clark",NA,NA,NA,NA,NA,NA
"360","Washington_Columbia",    21.487406,    22.080631,    22.609049,    22.949276,    27.532111,    35.809019
"361","Washington_Cowlitz",NA,NA,NA,NA,NA,NA
"362","Washington_Douglas",  3291.964009,  3753.865419,  3959.532049,  4374.293055,  6334.906038,  9847.369503
"363","Washington_Ferry",   454.545455,   737.998581,  1496.674775,  1724.265565,  2230.844447,  3326.093252
"364","Washington_Franklin",   274.892323,   892.236709,  1145.135680,  1633.231607,  2162.796361,  3764.001042
"365","Washington_Garfield",     3.581234,     7.158400,    13.230186,    15.303021,    20.665295,    26.064292
"366","Washington_Grant", -3952.368888,  2665.718351,  4509.344263,  5210.243486,  6302.284814,  9359.976832
"367","Washington_Grays Harbor",NA,NA,NA,NA,NA,NA
"368","Washington_Island",NA,NA,NA,NA,NA,NA
"369","Washington_Jefferson",NA,NA,NA,NA,NA,NA
"370","Washington_King",NA,NA,NA,NA,NA,NA
"371","Washington_Kitsap",NA,NA,NA,NA,NA,NA
"372","Washington_Kittitas",   487.047869,   639.403601,  1619.001883,  2003.014929,  2791.384206,  4386.041124
"373","Washington_Klickitat",  1129.282559,  1575.963185,  1829.360338,  2125.248381,  3098.649430,  4196.350999
"374","Washington_Lewis",NA,NA,NA,NA,NA,NA
"375","Washington_Lincoln",   789.636984,   926.940855,  1658.344269,  2456.043481,  4809.051457,  6295.741226
"376","Washington_Mason",  7961.294628,  7961.294628,  7961.294628,  7961.294628,  7961.294628,  7961.294628
"377","Washington_Okanogan",  5425.639726,  6058.448857,  7497.969131,  8586.836283, 12465.840480, 18280.353470
"378","Washington_Pacific",NA,NA,NA,NA,NA,NA
"379","Washington_Pend Oreille",NA,NA,NA,NA,NA,NA
"380","Washington_Pierce",NA,NA,NA,NA,NA,NA
"381","Washington_San Juan",NA,NA,NA,NA,NA,NA
"382","Washington_Skagit",NA,NA,NA,NA,NA,NA
"383","Washington_Skamania",NA,NA,NA,NA,NA,NA
"384","Washington_Snohomish",NA,NA,NA,NA,NA,NA
"385","Washington_Spokane",    -9.372893,   132.206133,   176.197409,   210.335087,   219.625207,   424.589737
"386","Washington_Stevens",   301.624130,   404.916918,   811.387255,  1054.243799,  1721.195617,  2557.408483
"387","Washington_Thurston",NA,NA,NA,NA,NA,NA
"388","Washington_Wahkiakum",NA,NA,NA,NA,NA,NA
"389","Washington_Walla Walla",     8.545548,     8.774249,     9.558119,    11.806185,    13.286830,    14.549938
"390","Washington_Whatcom",NA,NA,NA,NA,NA,NA
"391","Washington_Whitman",    66.581306,    84.925959,    95.917209,   124.532873,   188.985967,  1508.893399
"392","Washington_Yakima",  1068.506533,  2287.265502,  2975.549569,  3661.785577,  5362.371892,  7989.724620
"393","Wyoming_Albany",NA,NA,NA,NA,NA,NA
"394","Wyoming_Big Horn",NA,NA,NA,NA,NA,NA
"395","Wyoming_Campbell",NA,NA,NA,NA,NA,NA
"396","Wyoming_Carbon",NA,NA,NA,NA,NA,NA
"397","Wyoming_Converse",NA,NA,NA,NA,NA,NA
"398","Wyoming_Crook",NA,NA,NA,NA,NA,NA
"399","Wyoming_Fremont",NA,NA,NA,NA,NA,NA
"400","Wyoming_Goshen",NA,NA,NA,NA,NA,NA
"401","Wyoming_Hot Springs",NA,NA,NA,NA,NA,NA
"402","Wyoming_Johnson",NA,NA,NA,NA,NA,NA
"403","Wyoming_Laramie",NA,NA,NA,NA,NA,NA
"404","Wyoming_Lincoln",NA,NA,NA,NA,NA,NA
"405","Wyoming_Natrona",NA,NA,NA,NA,NA,NA
"406","Wyoming_Niobrara",NA,NA,NA,NA,NA,NA
"407","Wyoming_Park",NA,NA,NA,NA,NA,NA
"408","Wyoming_Platte",NA,NA,NA,NA,NA,NA
"409","Wyoming_Sheridan",NA,NA,NA,NA,NA,NA
"410","Wyoming_Sublette",NA,NA,NA,NA,NA,NA
"411","Wyoming_Sweetwater",NA,NA,NA,NA,NA,NA
"412","Wyoming_Teton",NA,NA,NA,NA,NA,NA
"413","Wyoming_Uinta",NA,NA,NA,NA,NA,NA
"414","Wyoming_Washakie",NA,NA,NA,NA,NA,NA
"415","Wyoming_Weston",NA,NA,NA,NA,NA,NA
